Listing ID,PMS Name,Date,Units,no_booked,no_blocked,blocking_units,Bookable Units,nightly_revenue,Vacant Units
203812___364779,cloudbeds,8/12/23,1,1,0,0,1,643,0
203812___364780,cloudbeds,8/12/23,1,1,0,0,1,379,0
203812___364781,cloudbeds,8/12/23,1,1,0,0,1,754,0
203812___364782,cloudbeds,8/12/23,1,1,0,0,1,440,0
203812___490007,cloudbeds,8/12/23,1,1,0,0,1,190,0
203812___490024,cloudbeds,8/12/23,1,1,0,0,1,363,0
203812___528745,cloudbeds,8/12/23,1,1,0,0,1,314,0
203812___634080,cloudbeds,8/12/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/13/23,1,1,0,0,1,235.666667,0
203812___364773,cloudbeds,8/13/23,1,0,1,1,0,0,0
203812___364776,cloudbeds,8/13/23,1,1,0,0,1,464.5,0
203812___364778,cloudbeds,8/13/23,1,1,0,0,1,611.666667,0
203812___364779,cloudbeds,8/13/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,8/13/23,1,0,0,0,1,0,1
203812___364781,cloudbeds,8/13/23,1,1,0,0,1,467,0
203812___364782,cloudbeds,8/13/23,1,1,0,0,1,235,0
203812___490007,cloudbeds,8/13/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/13/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/13/23,1,1,0,0,1,314,0
203812___634080,cloudbeds,8/13/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/14/23,1,1,0,0,1,235.666667,0
203812___364773,cloudbeds,8/14/23,1,1,0,0,1,211,0
203812___364776,cloudbeds,8/14/23,1,1,0,0,1,464.5,0
203812___364778,cloudbeds,8/14/23,1,0,0,0,1,0,1
203812___364779,cloudbeds,8/14/23,1,0,1,1,0,0,0
203812___364780,cloudbeds,8/14/23,1,1,0,0,1,337,0
203812___364781,cloudbeds,8/14/23,1,1,0,0,1,467,0
203812___364782,cloudbeds,8/14/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/14/23,1,1,0,0,1,326,0
203812___490024,cloudbeds,8/14/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/14/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/14/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/15/23,1,1,0,0,1,235.666667,0
203812___364773,cloudbeds,8/15/23,1,1,0,0,1,211,0
203812___364776,cloudbeds,8/15/23,1,1,0,0,1,211,0
203812___364778,cloudbeds,8/15/23,1,0,1,1,0,0,0
203812___364779,cloudbeds,8/15/23,1,1,0,0,1,255,0
203812___364780,cloudbeds,8/15/23,1,1,0,0,1,337,0
203812___364781,cloudbeds,8/15/23,1,1,0,0,1,292,0
203812___364782,cloudbeds,8/15/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/15/23,1,0,1,1,0,0,0
203812___490024,cloudbeds,8/15/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/15/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/15/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/16/23,1,1,0,0,1,383.666667,0
203812___364773,cloudbeds,8/16/23,1,1,0,0,1,211,0
203812___364776,cloudbeds,8/16/23,1,1,0,0,1,211,0
203812___364778,cloudbeds,8/16/23,1,1,0,0,1,296,0
203812___364779,cloudbeds,8/16/23,1,1,0,0,1,255,0
203812___364780,cloudbeds,8/16/23,1,1,0,0,1,281,0
203812___364781,cloudbeds,8/16/23,1,1,0,0,1,292,0
203812___364782,cloudbeds,8/16/23,1,1,0,0,1,236,0
203812___490007,cloudbeds,8/16/23,1,1,0,0,1,194,0
203812___490024,cloudbeds,8/16/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/16/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/16/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/17/23,1,1,0,0,1,383.666667,0
203812___364773,cloudbeds,8/17/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,8/17/23,1,0,0,0,1,0,1
203812___364778,cloudbeds,8/17/23,1,1,0,0,1,608,0
203812___364779,cloudbeds,8/17/23,1,1,0,0,1,391,0
203812___364780,cloudbeds,8/17/23,1,1,0,0,1,462,0
203812___364781,cloudbeds,8/17/23,1,1,0,0,1,706,0
203812___364782,cloudbeds,8/17/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/17/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/17/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/17/23,1,1,0,0,1,337,0
203812___634080,cloudbeds,8/17/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/18/23,1,1,0,0,1,383.666667,0
203812___364773,cloudbeds,8/18/23,1,1,0,0,1,644,0
203812___364776,cloudbeds,8/18/23,1,1,0,0,1,948.5,0
203812___364778,cloudbeds,8/18/23,1,1,0,0,1,608,0
203812___364779,cloudbeds,8/18/23,1,1,0,0,1,802,0
203812___364780,cloudbeds,8/18/23,1,0,0,0,1,0,1
203812___364781,cloudbeds,8/18/23,1,1,0,0,1,706,0
203812___364782,cloudbeds,8/18/23,1,1,0,0,1,701,0
203812___490007,cloudbeds,8/18/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/18/23,1,1,0,0,1,314,0
203812___528745,cloudbeds,8/18/23,1,1,0,0,1,337,0
203812___634080,cloudbeds,8/18/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/19/23,1,1,0,0,1,521.666667,0
203812___364773,cloudbeds,8/19/23,1,1,0,0,1,644,0
203812___364776,cloudbeds,8/19/23,1,1,0,0,1,948.5,0
203812___364778,cloudbeds,8/19/23,1,1,0,0,1,740,0
203812___364779,cloudbeds,8/19/23,1,1,0,0,1,802,0
203812___364780,cloudbeds,8/19/23,1,1,0,0,1,429,0
203812___364781,cloudbeds,8/19/23,1,1,0,0,1,904,0
203812___364782,cloudbeds,8/19/23,1,1,0,0,1,701,0
203812___490007,cloudbeds,8/19/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/19/23,1,1,0,0,1,363,0
203812___528745,cloudbeds,8/19/23,1,1,0,0,1,337,0
203812___634080,cloudbeds,8/19/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/20/23,1,1,0,0,1,521.666667,0
203812___364773,cloudbeds,8/20/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,8/20/23,1,1,0,0,1,400,0
203812___364778,cloudbeds,8/20/23,1,1,0,0,1,608,0
203812___364779,cloudbeds,8/20/23,1,0,1,1,0,0,0
203812___364780,cloudbeds,8/20/23,1,1,0,0,1,429,0
203812___364781,cloudbeds,8/20/23,1,1,0,0,1,904,0
203812___364782,cloudbeds,8/20/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/20/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/20/23,1,1,0,0,1,363,0
203812___528745,cloudbeds,8/20/23,1,1,0,0,1,337,0
203812___634080,cloudbeds,8/20/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/21/23,1,1,0,0,1,521.666667,0
203812___364773,cloudbeds,8/21/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,8/21/23,1,1,0,0,1,402,0
203812___364778,cloudbeds,8/21/23,1,1,0,0,1,608,0
203812___364779,cloudbeds,8/21/23,1,0,1,1,0,0,0
203812___364780,cloudbeds,8/21/23,1,1,0,0,1,402,0
203812___364781,cloudbeds,8/21/23,1,0,0,0,1,0,1
203812___364782,cloudbeds,8/21/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/21/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/21/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/21/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/21/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/22/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,8/22/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,8/22/23,1,0,0,0,1,0,1
203812___364778,cloudbeds,8/22/23,1,0,0,0,1,0,1
203812___364779,cloudbeds,8/22/23,1,1,0,0,1,340,0
203812___364780,cloudbeds,8/22/23,1,1,0,0,1,402,0
203812___364781,cloudbeds,8/22/23,1,0,0,0,1,0,1
203812___364782,cloudbeds,8/22/23,1,1,0,0,1,315,0
203812___490007,cloudbeds,8/22/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/22/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/22/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/22/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/23/23,1,1,0,0,1,409,0
203812___364773,cloudbeds,8/23/23,1,1,0,0,1,301,0
203812___364776,cloudbeds,8/23/23,1,1,0,0,1,301,0
203812___364778,cloudbeds,8/23/23,1,0,1,1,0,0,0
203812___364779,cloudbeds,8/23/23,1,1,0,0,1,274.5,0
203812___364780,cloudbeds,8/23/23,1,1,0,0,1,313,0
203812___364781,cloudbeds,8/23/23,1,1,0,0,1,416,0
203812___364782,cloudbeds,8/23/23,1,1,0,0,1,343,0
203812___490007,cloudbeds,8/23/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/23/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/23/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/23/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/24/23,1,1,0,0,1,409,0
203812___364773,cloudbeds,8/24/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,8/24/23,1,1,0,0,1,374,0
203812___364778,cloudbeds,8/24/23,1,0,1,1,0,0,0
203812___364779,cloudbeds,8/24/23,1,1,0,0,1,274.5,0
203812___364780,cloudbeds,8/24/23,1,1,0,0,1,313,0
203812___364781,cloudbeds,8/24/23,1,1,0,0,1,416,0
203812___364782,cloudbeds,8/24/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/24/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/24/23,1,1,0,0,1,197.666667,0
203812___528745,cloudbeds,8/24/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/24/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/25/23,1,1,0,0,1,349,0
203812___364773,cloudbeds,8/25/23,1,1,0,0,1,501,0
203812___364776,cloudbeds,8/25/23,1,1,0,0,1,901,0
203812___364778,cloudbeds,8/25/23,1,1,0,0,1,793,0
203812___364779,cloudbeds,8/25/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,8/25/23,1,1,0,0,1,994,0
203812___364781,cloudbeds,8/25/23,1,1,0,0,1,994,0
203812___364782,cloudbeds,8/25/23,1,1,0,0,1,349,0
203812___490007,cloudbeds,8/25/23,1,1,0,0,1,167,0
203812___490024,cloudbeds,8/25/23,1,1,0,0,1,197.666667,0
203812___528745,cloudbeds,8/25/23,1,1,0,0,1,296,0
203812___634080,cloudbeds,8/25/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/26/23,1,1,0,0,1,349,0
203812___364773,cloudbeds,8/26/23,1,1,0,0,1,349,0
203812___364776,cloudbeds,8/26/23,1,1,0,0,1,901,0
203812___364778,cloudbeds,8/26/23,1,1,0,0,1,793,0
203812___364779,cloudbeds,8/26/23,1,1,0,0,1,249,0
203812___364780,cloudbeds,8/26/23,1,1,0,0,1,994,0
203812___364781,cloudbeds,8/26/23,1,1,0,0,1,994,0
203812___364782,cloudbeds,8/26/23,1,1,0,0,1,349,0
203812___490007,cloudbeds,8/26/23,1,1,0,0,1,296,0
203812___490024,cloudbeds,8/26/23,1,1,0,0,1,197.666667,0
203812___528745,cloudbeds,8/26/23,1,1,0,0,1,296,0
203812___634080,cloudbeds,8/26/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/27/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,8/27/23,1,1,0,0,1,199,0
203812___364776,cloudbeds,8/27/23,1,1,0,0,1,427,0
203812___364778,cloudbeds,8/27/23,1,1,0,0,1,343,0
203812___364779,cloudbeds,8/27/23,1,1,0,0,1,249,0
203812___364780,cloudbeds,8/27/23,1,1,0,0,1,341,0
203812___364781,cloudbeds,8/27/23,1,1,0,0,1,618,0
203812___364782,cloudbeds,8/27/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/27/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/27/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/27/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/27/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/28/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,8/28/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,8/28/23,1,1,0,0,1,427,0
203812___364778,cloudbeds,8/28/23,1,0,0,0,1,0,1
203812___364779,cloudbeds,8/28/23,1,1,0,0,1,249,0
203812___364780,cloudbeds,8/28/23,1,1,0,0,1,341,0
203812___364781,cloudbeds,8/28/23,1,1,0,0,1,402,0
203812___364782,cloudbeds,8/28/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/28/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/28/23,1,1,0,0,1,259,0
203812___528745,cloudbeds,8/28/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/28/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/29/23,1,1,0,0,1,315,0
203812___364773,cloudbeds,8/29/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,8/29/23,1,0,0,0,1,0,1
203812___364778,cloudbeds,8/29/23,1,1,0,0,1,313,0
203812___364779,cloudbeds,8/29/23,1,1,0,0,1,491,0
203812___364780,cloudbeds,8/29/23,1,0,1,1,0,0,0
203812___364781,cloudbeds,8/29/23,1,1,0,0,1,402,0
203812___364782,cloudbeds,8/29/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/29/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/29/23,1,1,0,0,1,259,0
203812___528745,cloudbeds,8/29/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/29/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/30/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,8/30/23,1,1,0,0,1,301,0
203812___364776,cloudbeds,8/30/23,1,1,0,0,1,301,0
203812___364778,cloudbeds,8/30/23,1,1,0,0,1,313,0
203812___364779,cloudbeds,8/30/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,8/30/23,1,1,0,0,1,301,0
203812___364781,cloudbeds,8/30/23,1,1,0,0,1,507,0
203812___364782,cloudbeds,8/30/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/30/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/30/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/30/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/30/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,8/31/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,8/31/23,1,1,0,0,1,402,0
203812___364776,cloudbeds,8/31/23,1,1,0,0,1,671.5,0
203812___364778,cloudbeds,8/31/23,1,1,0,0,1,313,0
203812___364779,cloudbeds,8/31/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,8/31/23,1,0,0,0,1,0,1
203812___364781,cloudbeds,8/31/23,1,1,0,0,1,507,0
203812___364782,cloudbeds,8/31/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,8/31/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,8/31/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,8/31/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,8/31/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/1/23,1,1,0,0,1,728,0
203812___364773,cloudbeds,9/1/23,1,1,0,0,1,810,0
203812___364776,cloudbeds,9/1/23,1,1,0,0,1,671.5,0
203812___364778,cloudbeds,9/1/23,1,0,0,0,1,0,1
203812___364779,cloudbeds,9/1/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,9/1/23,1,1,0,0,1,670,0
203812___364781,cloudbeds,9/1/23,1,1,0,0,1,1099,0
203812___364782,cloudbeds,9/1/23,1,1,0,0,1,796,0
203812___490007,cloudbeds,9/1/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/1/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/1/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/1/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/2/23,1,1,0,0,1,728,0
203812___364773,cloudbeds,9/2/23,1,1,0,0,1,810,0
203812___364776,cloudbeds,9/2/23,1,0,0,0,1,0,1
203812___364778,cloudbeds,9/2/23,1,1,0,0,1,992,0
203812___364779,cloudbeds,9/2/23,1,1,0,0,1,796,0
203812___364780,cloudbeds,9/2/23,1,1,0,0,1,670,0
203812___364781,cloudbeds,9/2/23,1,1,0,0,1,1099,0
203812___364782,cloudbeds,9/2/23,1,1,0,0,1,796,0
203812___490007,cloudbeds,9/2/23,1,1,0,0,1,436,0
203812___490024,cloudbeds,9/2/23,1,1,0,0,1,436,0
203812___528745,cloudbeds,9/2/23,1,1,0,0,1,436,0
203812___634080,cloudbeds,9/2/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/3/23,1,1,0,0,1,545,0
203812___364773,cloudbeds,9/3/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,9/3/23,1,1,0,0,1,585,0
203812___364778,cloudbeds,9/3/23,1,1,0,0,1,992,0
203812___364779,cloudbeds,9/3/23,1,1,0,0,1,796,0
203812___364780,cloudbeds,9/3/23,1,1,0,0,1,507,0
203812___364781,cloudbeds,9/3/23,1,1,0,0,1,1099,0
203812___364782,cloudbeds,9/3/23,1,1,0,0,1,796,0
203812___490007,cloudbeds,9/3/23,1,1,0,0,1,436,0
203812___490024,cloudbeds,9/3/23,1,1,0,0,1,436,0
203812___528745,cloudbeds,9/3/23,1,1,0,0,1,436,0
203812___634080,cloudbeds,9/3/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/4/23,1,1,0,0,1,352,0
203812___364773,cloudbeds,9/4/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,9/4/23,1,0,1,1,0,0,0
203812___364778,cloudbeds,9/4/23,1,0,0,0,1,0,1
203812___364779,cloudbeds,9/4/23,1,1,0,0,1,322,0
203812___364780,cloudbeds,9/4/23,1,1,0,0,1,469,0
203812___364781,cloudbeds,9/4/23,1,1,0,0,1,369.5,0
203812___364782,cloudbeds,9/4/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,9/4/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/4/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/4/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/4/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/5/23,1,1,0,0,1,352,0
203812___364773,cloudbeds,9/5/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,9/5/23,1,1,0,0,1,402,0
203812___364778,cloudbeds,9/5/23,1,1,0,0,1,423,0
203812___364779,cloudbeds,9/5/23,1,1,0,0,1,322,0
203812___364780,cloudbeds,9/5/23,1,1,0,0,1,469,0
203812___364781,cloudbeds,9/5/23,1,1,0,0,1,369.5,0
203812___364782,cloudbeds,9/5/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,9/5/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/5/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/5/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/5/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/6/23,1,1,0,0,1,315,0
203812___364773,cloudbeds,9/6/23,1,1,0,0,1,402,0
203812___364776,cloudbeds,9/6/23,1,1,0,0,1,402,0
203812___364778,cloudbeds,9/6/23,1,1,0,0,1,423,0
203812___364779,cloudbeds,9/6/23,1,1,0,0,1,322,0
203812___364780,cloudbeds,9/6/23,1,1,0,0,1,469,0
203812___364781,cloudbeds,9/6/23,1,0,1,1,0,0,0
203812___364782,cloudbeds,9/6/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,9/6/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/6/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/6/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/6/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/7/23,1,1,0,0,1,315,0
203812___364773,cloudbeds,9/7/23,1,1,0,0,1,402,0
203812___364776,cloudbeds,9/7/23,1,1,0,0,1,577.5,0
203812___364778,cloudbeds,9/7/23,1,0,1,1,0,0,0
203812___364779,cloudbeds,9/7/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,9/7/23,1,0,0,0,1,0,1
203812___364781,cloudbeds,9/7/23,1,0,0,0,1,0,1
203812___364782,cloudbeds,9/7/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,9/7/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/7/23,1,1,0,0,1,328.333333,0
203812___528745,cloudbeds,9/7/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/7/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/8/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,9/8/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,9/8/23,1,1,0,0,1,577.5,0
203812___364778,cloudbeds,9/8/23,1,0,0,0,1,0,1
203812___364779,cloudbeds,9/8/23,1,1,0,0,1,796,0
203812___364780,cloudbeds,9/8/23,1,1,0,0,1,910,0
203812___364781,cloudbeds,9/8/23,1,1,0,0,1,904,0
203812___364782,cloudbeds,9/8/23,1,1,0,0,1,637,0
203812___490007,cloudbeds,9/8/23,1,1,0,0,1,179,0
203812___490024,cloudbeds,9/8/23,1,1,0,0,1,328.333333,0
203812___528745,cloudbeds,9/8/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/8/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/9/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,9/9/23,1,1,0,0,1,618,0
203812___364776,cloudbeds,9/9/23,1,1,0,0,1,329,0
203812___364778,cloudbeds,9/9/23,1,1,0,0,1,793,0
203812___364779,cloudbeds,9/9/23,1,1,0,0,1,796,0
203812___364780,cloudbeds,9/9/23,1,1,0,0,1,910,0
203812___364781,cloudbeds,9/9/23,1,1,0,0,1,904,0
203812___364782,cloudbeds,9/9/23,1,1,0,0,1,637,0
203812___490007,cloudbeds,9/9/23,1,1,0,0,1,218,0
203812___490024,cloudbeds,9/9/23,1,1,0,0,1,328.333333,0
203812___528745,cloudbeds,9/9/23,1,1,0,0,1,218,0
203812___634080,cloudbeds,9/9/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/10/23,1,1,0,0,1,345,0
203812___364773,cloudbeds,9/10/23,1,1,0,0,1,339,0
203812___364776,cloudbeds,9/10/23,1,0,0,0,1,0,1
203812___364778,cloudbeds,9/10/23,1,1,0,0,1,793,0
203812___364779,cloudbeds,9/10/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,9/10/23,1,1,0,0,1,343,0
203812___364781,cloudbeds,9/10/23,1,1,0,0,1,260,0
203812___364782,cloudbeds,9/10/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,9/10/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/10/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/10/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/10/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/11/23,1,1,0,0,1,345,0
203812___364773,cloudbeds,9/11/23,1,1,0,0,1,339,0
203812___364776,cloudbeds,9/11/23,1,1,0,0,1,322,0
203812___364778,cloudbeds,9/11/23,1,1,0,0,1,537,0
203812___364779,cloudbeds,9/11/23,1,1,0,0,1,229,0
203812___364780,cloudbeds,9/11/23,1,1,0,0,1,343,0
203812___364781,cloudbeds,9/11/23,1,1,0,0,1,260,0
203812___364782,cloudbeds,9/11/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,9/11/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/11/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/11/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/11/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/12/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,9/12/23,1,1,0,0,1,339,0
203812___364776,cloudbeds,9/12/23,1,1,0,0,1,322,0
203812___364778,cloudbeds,9/12/23,1,1,0,0,1,537,0
203812___364779,cloudbeds,9/12/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,9/12/23,1,0,0,0,1,0,1
203812___364781,cloudbeds,9/12/23,1,1,0,0,1,260,0
203812___364782,cloudbeds,9/12/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,9/12/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/12/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/12/23,1,1,0,0,1,189,0
203812___634080,cloudbeds,9/12/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/13/23,1,0,0,0,1,0,1
203812___364773,cloudbeds,9/13/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,9/13/23,1,1,0,0,1,322,0
203812___364778,cloudbeds,9/13/23,1,1,0,0,1,546.333333,0
203812___364779,cloudbeds,9/13/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,9/13/23,1,1,0,0,1,343,0
203812___364781,cloudbeds,9/13/23,1,1,0,0,1,622,0
203812___364782,cloudbeds,9/13/23,1,1,0,0,1,199,0
203812___490007,cloudbeds,9/13/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/13/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/13/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/13/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/14/23,1,0,1,1,0,0,0
203812___364773,cloudbeds,9/14/23,1,0,0,0,1,0,1
203812___364776,cloudbeds,9/14/23,1,1,0,0,1,836,0
203812___364778,cloudbeds,9/14/23,1,1,0,0,1,546.333333,0
203812___364779,cloudbeds,9/14/23,1,0,0,0,1,0,1
203812___364780,cloudbeds,9/14/23,1,1,0,0,1,229,0
203812___364781,cloudbeds,9/14/23,1,1,0,0,1,622,0
203812___364782,cloudbeds,9/14/23,1,0,0,0,1,0,1
203812___490007,cloudbeds,9/14/23,1,0,0,0,1,0,1
203812___490024,cloudbeds,9/14/23,1,0,0,0,1,0,1
203812___528745,cloudbeds,9/14/23,1,0,0,0,1,0,1
203812___634080,cloudbeds,9/14/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/15/23,1,1,0,0,1,439,0
203812___364773,cloudbeds,9/15/23,1,1,0,0,1,439,0
203812___364776,cloudbeds,9/15/23,1,1,0,0,1,836,0
203812___364778,cloudbeds,9/15/23,1,1,0,0,1,546.333333,0
203812___364779,cloudbeds,9/15/23,1,1,0,0,1,439,0
203812___364780,cloudbeds,9/15/23,1,1,0,0,1,1080,0
203812___364781,cloudbeds,9/15/23,1,1,0,0,1,622,0
203812___364782,cloudbeds,9/15/23,1,1,0,0,1,549,0
203812___490007,cloudbeds,9/15/23,1,1,0,0,1,189,0
203812___490024,cloudbeds,9/15/23,1,1,0,0,1,320,0
203812___528745,cloudbeds,9/15/23,1,1,0,0,1,320,0
203812___634080,cloudbeds,9/15/23,1,0,1,1,0,0,0
203812___362535,cloudbeds,9/16/23,1,1,0,0,1,439,0
203812___364773,cloudbeds,9/16/23,1,1,0,0,1,439,0
203812___364776,cloudbeds,9/16/23,1,1,0,0,1,836,0
